id  超级网银号       状态 银行类别   银行名称
196	320633100011	1	320	东兴国民村镇银行有限责任公司
197	313872097457	1	313	石嘴山银行股份有限公司
198	323290000016	1	323	上海华瑞银行
199	313641099995	1	313	海南银行股份有限公司
200	402491000026	1	402	河南省农村信用社联合社资金清算中心(不转汇)
201	313658000014	1	313	长城华西银行股份有限公司
202	313662000015	1	313	遂宁银行
203	320884400011	1	320	北屯国民村镇银行有限责任公司
204	320885800018	1	320	五家渠国民村镇银行有限责任公司
205	320887000014	1	320	博乐国民村镇银行有限责任公司
206	402301099998	1	402	江苏省农村信用社联合社
207	313226009000	1	313	丹东银行清算中心
208	313673093259	1	313	四川天府银行股份有限公司
209	313134000011	1	313	保定银行股份有限公司
210	313881000002	1	313	乌鲁木齐银行清算中心
211	313821050016	1	313	甘肃银行股份有限公司
212	313655091983	1	313	自贡银行股份有限公司
213	314302066666	1	314	无锡农村商业银行股份有限公司（不对外）
214	313228060009	1	313	营口沿海银行股份有限公司
215	313665092924	1	313	乐山市商业银行
216	313657092617	1	313	泸州市商业银行
217	323653010015	1	323	重庆富民银行股份有限公司
218	313146000019	1	313	廊坊银行股份有限公司
219	320653000137	1	320	重庆九龙坡民泰村镇银行股份有限公司
220	320687500011	1	320	重庆彭水民泰村镇银行股份有限公司
221	320343900011	1	320	浙江龙泉民泰村镇银行股份有限公司
222	402191009992	1	402	内蒙古自治区农村信用社联合社
223	313124000018	1	313	唐山银行股份有限公司
224	320198000017	1	320	兴安盟科尔沁包商村镇银行有限公司
225	320205300017	1	320	准格尔旗包商村镇银行有限责任公司
226	320191003012	1	320	内蒙古和林格尔包商村镇银行有限责任公司
227	320204500017	1	320	达尔罕茂明安联合旗包商村镇银行股份有限公司
228	320194001004	1	320	赤峰市红山玉龙村镇银行有限责任公司
229	320194002007	1	320	赤峰市元宝山玉龙村镇银行有限责任公司
230	320194700008	1	320	喀喇沁玉龙村镇银行有限责任公司
231	320197105004	1	320	鄂温克包商村镇银行有限责任公司
232	320335400016	1	320	浙江桐乡民泰村镇银行股份有限公司
233	320100018169	1	320	北京昌平包商村镇银行股份有限公司
234	320709000026	1	320	毕节发展村镇银行有限责任公司
235	320222000014	1	320	大连金州联丰村镇银行股份有限公司
236	320192200018	1	320	固阳包商村镇银行股份有限公司
237	320661300010	1	320	广元市包商贵民村镇银行有限责任公司
238	320701000038	1	320	贵阳花溪建设村镇银行有限责任公司
239	320532000013	1	320	湖北荆门掇刀包商村镇银行股份有限公司
